episode,timestep,reward
816,10000,-499.9926
1511,20000,-500.0
1795,30000,-500.0
2083,40000,-499.9965
2328,50000,-500.0
2550,60000,-500.0
2658,70000,-500.0
2771,80000,-500.0
2847,90000,-500.0
2942,100000,-500.0
2989,110000,-500.0
3056,120000,-499.9701
3101,130000,-500.0
3135,140000,-500.0
3159,150000,-500.0
3181,160000,-500.0
3198,170000,-500.0
3219,180000,-500.0
3231,190000,-500.0
3238,200000,-500.0
3241,210000,-500.0
3251,220000,-500.0
3255,230000,-500.0
3259,240000,875.0
